delta_t,ir_v_d,re_v_d,ta,tb1,tb2,tc,va,vb1,vb2,vc,bat_id
884,0.89314,0.13055,2013/9/6 22:23,2013/9/6 23:21,2013/9/6 23:21,2013/9/6 23:36,3.52287,2.49918,2.62973,2.84299,cell_v_drop_ATL60_LFP_cell_2013_1
896,0.94936,0.1215,2013/9/7 0:56,2013/9/7 1:54,2013/9/7 1:54,2013/9/7 2:09,3.57069,2.49983,2.62133,2.81262,cell_v_drop_ATL60_LFP_cell_2013_1
891,0.8744,0.14347,2013/9/16 12:46,2013/9/16 13:43,2013/9/16 13:44,2013/9/16 13:58,3.52028,2.50241,2.64588,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.87375,0.14476,2013/9/16 15:19,2013/9/16 16:16,2013/9/16 16:16,2013/9/16 16:31,3.51963,2.50112,2.64588,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
885,0.87375,0.14541,2013/9/16 17:51,2013/9/16 18:48,2013/9/16 18:48,2013/9/16 19:03,3.51963,2.50047,2.64588,2.89922,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.87375,0.14605,2013/9/16 20:23,2013/9/16 21:20,2013/9/16 21:20,2013/9/16 21:35,3.51963,2.49983,2.64588,2.89857,cell_v_drop_ATL60_LFP_cell_2013_1
876,0.87375,0.14541,2013/9/16 22:55,2013/9/16 23:52,2013/9/16 23:52,2013/9/17 0:07,3.51963,2.50047,2.64588,2.89793,cell_v_drop_ATL60_LFP_cell_2013_1
885,0.87311,0.14605,2013/9/17 1:28,2013/9/17 2:25,2013/9/17 2:25,2013/9/17 2:40,3.51899,2.49983,2.64588,2.89728,cell_v_drop_ATL60_LFP_cell_2013_1
885,0.87311,0.14218,2013/9/17 4:00,2013/9/17 4:57,2013/9/17 4:57,2013/9/17 5:12,3.51899,2.5037,2.64588,2.89663,cell_v_drop_ATL60_LFP_cell_2013_1
886,0.87311,0.14605,2013/9/17 6:33,2013/9/17 7:30,2013/9/17 7:30,2013/9/17 7:45,3.51899,2.49983,2.64588,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
890,0.87311,0.14541,2013/9/17 9:05,2013/9/17 10:02,2013/9/17 10:02,2013/9/17 10:17,3.51899,2.50047,2.64588,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
869,0.87375,0.14282,2013/9/17 11:37,2013/9/17 12:34,2013/9/17 12:34,2013/9/17 12:49,3.51963,2.50306,2.64588,2.89534,cell_v_drop_ATL60_LFP_cell_2013_1
948,0.8744,0.14605,2013/9/17 14:09,2013/9/17 15:06,2013/9/17 15:06,2013/9/17 15:22,3.52028,2.49983,2.64588,2.89728,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.87052,0.14605,2013/9/17 16:59,2013/9/17 17:56,2013/9/17 17:56,2013/9/17 18:10,3.5164,2.49983,2.64588,2.89534,cell_v_drop_ATL60_LFP_cell_2013_1
872,0.87828,0.14218,2013/9/17 19:31,2013/9/17 20:28,2013/9/17 20:28,2013/9/17 20:43,3.51899,2.49853,2.64071,2.8947,cell_v_drop_ATL60_LFP_cell_2013_1
897,0.87116,0.14606,2013/9/17 22:03,2013/9/17 23:00,2013/9/17 23:00,2013/9/17 23:15,3.51834,2.50112,2.64718,2.89663,cell_v_drop_ATL60_LFP_cell_2013_1
897,0.87246,0.14605,2013/9/18 0:36,2013/9/18 1:33,2013/9/18 1:33,2013/9/18 1:48,3.51834,2.49983,2.64588,2.89663,cell_v_drop_ATL60_LFP_cell_2013_1
885,0.87246,0.14605,2013/9/18 3:09,2013/9/18 4:06,2013/9/18 4:06,2013/9/18 4:21,3.51834,2.49983,2.64588,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.87246,0.14411,2013/9/18 5:41,2013/9/18 6:38,2013/9/18 6:38,2013/9/18 6:53,3.51834,2.50177,2.64588,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
886,0.87116,0.14606,2013/9/18 8:14,2013/9/18 9:11,2013/9/18 9:11,2013/9/18 9:26,3.51834,2.50112,2.64718,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.87181,0.14541,2013/9/18 10:47,2013/9/18 11:44,2013/9/18 11:44,2013/9/18 11:58,3.51834,2.50112,2.64653,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.87246,0.1467,2013/9/18 13:19,2013/9/18 14:16,2013/9/18 14:16,2013/9/18 14:31,3.51899,2.49983,2.64653,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.87181,0.14153,2013/9/18 15:51,2013/9/18 16:49,2013/9/18 16:49,2013/9/18 17:03,3.51834,2.505,2.64653,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
884,0.87311,0.14476,2013/9/18 18:24,2013/9/18 19:21,2013/9/18 19:21,2013/9/18 19:36,3.51899,2.50112,2.64588,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.87181,0.14476,2013/9/18 20:57,2013/9/18 21:54,2013/9/18 21:54,2013/9/18 22:09,3.51834,2.50177,2.64653,2.89663,cell_v_drop_ATL60_LFP_cell_2013_1
884,0.87181,0.14476,2013/9/18 23:30,2013/9/19 0:27,2013/9/19 0:27,2013/9/19 0:41,3.51834,2.50177,2.64653,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
889,0.87116,0.14671,2013/9/19 2:02,2013/9/19 3:00,2013/9/19 3:00,2013/9/19 3:14,3.51834,2.50047,2.64718,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.87116,0.14735,2013/9/19 4:36,2013/9/19 5:33,2013/9/19 5:33,2013/9/19 5:48,3.51834,2.49983,2.64718,2.89663,cell_v_drop_ATL60_LFP_cell_2013_1
890,0.87052,0.14799,2013/9/19 7:09,2013/9/19 8:06,2013/9/19 8:06,2013/9/19 8:20,3.51834,2.49983,2.64782,2.89663,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.87116,0.14606,2013/9/19 9:41,2013/9/19 10:38,2013/9/19 10:38,2013/9/19 10:53,3.51834,2.50112,2.64718,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.87181,0.14606,2013/9/19 12:14,2013/9/19 13:11,2013/9/19 13:11,2013/9/19 13:26,3.51834,2.50047,2.64653,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.87181,0.14671,2013/9/19 14:47,2013/9/19 15:44,2013/9/19 15:44,2013/9/19 15:59,3.51899,2.50047,2.64718,2.89663,cell_v_drop_ATL60_LFP_cell_2013_1
879,0.87181,0.14541,2013/9/19 17:19,2013/9/19 18:16,2013/9/19 18:16,2013/9/19 18:31,3.51899,2.50177,2.64718,2.89599,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.87181,0.14735,2013/9/19 19:52,2013/9/19 20:49,2013/9/19 20:49,2013/9/19 21:04,3.51899,2.49983,2.64718,2.89728,cell_v_drop_ATL60_LFP_cell_2013_1
897,0.8828,0.13636,2013/9/19 22:24,2013/9/19 23:22,2013/9/19 23:22,2013/9/19 23:37,3.51899,2.49983,2.63619,2.85463,cell_v_drop_ATL60_LFP_cell_2013_1
897,0.94613,0.12473,2013/9/20 0:58,2013/9/20 1:56,2013/9/20 1:56,2013/9/20 2:11,3.57069,2.49983,2.62456,2.81521,cell_v_drop_ATL60_LFP_cell_2013_1
895,0.961,0.11827,2013/9/20 3:33,2013/9/20 4:31,2013/9/20 4:31,2013/9/20 4:46,3.58168,2.50241,2.62068,2.80616,cell_v_drop_ATL60_LFP_cell_2013_1
891,0.96616,0.11762,2013/9/20 6:08,2013/9/20 7:06,2013/9/20 7:06,2013/9/20 7:21,3.58555,2.50177,2.61939,2.80357,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.96875,0.11439,2013/9/20 8:43,2013/9/20 9:42,2013/9/20 9:42,2013/9/20 9:56,3.58749,2.50435,2.61874,2.80099,cell_v_drop_ATL60_LFP_cell_2013_1
887,0.9707,0.11697,2013/9/20 11:18,2013/9/20 12:17,2013/9/20 12:17,2013/9/20 12:31,3.58879,2.50112,2.61809,2.79969,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.97134,0.11826,2013/9/20 13:54,2013/9/20 14:52,2013/9/20 14:52,2013/9/20 15:07,3.58943,2.49983,2.61809,2.7984,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.97263,0.11762,2013/9/20 16:29,2013/9/20 17:28,2013/9/20 17:28,2013/9/20 17:42,3.59008,2.49983,2.61745,2.79711,cell_v_drop_ATL60_LFP_cell_2013_1
879,0.97327,0.11762,2013/9/20 19:05,2013/9/20 20:03,2013/9/20 20:03,2013/9/20 20:18,3.59072,2.49983,2.61745,2.79646,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.97392,0.11504,2013/9/20 21:40,2013/9/20 22:38,2013/9/20 22:38,2013/9/20 22:53,3.59137,2.50241,2.61745,2.79646,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.97457,0.11697,2013/9/21 0:16,2013/9/21 1:14,2013/9/21 1:14,2013/9/21 1:29,3.59137,2.49983,2.6168,2.79646,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.97457,0.11697,2013/9/21 2:51,2013/9/21 3:50,2013/9/21 3:50,2013/9/21 4:05,3.59137,2.49983,2.6168,2.79711,cell_v_drop_ATL60_LFP_cell_2013_1
872,0.97392,0.11762,2013/9/21 5:27,2013/9/21 6:25,2013/9/21 6:25,2013/9/21 6:40,3.59137,2.49983,2.61745,2.79711,cell_v_drop_ATL60_LFP_cell_2013_1
896,0.97392,0.11698,2013/9/21 8:03,2013/9/21 9:01,2013/9/21 9:01,2013/9/21 9:16,3.59137,2.50047,2.61745,2.79776,cell_v_drop_ATL60_LFP_cell_2013_1
867,0.97392,0.11762,2013/9/21 10:38,2013/9/21 11:36,2013/9/21 11:36,2013/9/21 11:51,3.59137,2.49983,2.61745,2.79711,cell_v_drop_ATL60_LFP_cell_2013_1
897,0.97522,0.11697,2013/9/21 13:13,2013/9/21 14:12,2013/9/21 14:12,2013/9/21 14:27,3.59202,2.49983,2.6168,2.79711,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.97522,0.11374,2013/9/21 15:49,2013/9/21 16:47,2013/9/21 16:47,2013/9/21 17:02,3.59202,2.50306,2.6168,2.79646,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.97522,0.11697,2013/9/21 18:25,2013/9/21 19:23,2013/9/21 19:23,2013/9/21 19:37,3.59202,2.49983,2.6168,2.79646,cell_v_drop_ATL60_LFP_cell_2013_1
894,0.87116,0.1467,2013/9/25 13:25,2013/9/25 14:22,2013/9/25 14:22,2013/9/25 14:36,3.51963,2.50177,2.64847,2.90439,cell_v_drop_ATL60_LFP_cell_2013_1
889,0.87569,0.14864,2013/9/25 15:56,2013/9/25 16:53,2013/9/25 16:53,2013/9/25 17:07,3.52416,2.49983,2.64847,2.90245,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.87763,0.1467,2013/9/25 18:27,2013/9/25 19:23,2013/9/25 19:23,2013/9/25 19:38,3.52545,2.50112,2.64782,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
870,0.87763,0.14735,2013/9/25 20:58,2013/9/25 21:54,2013/9/25 21:54,2013/9/25 22:09,3.52545,2.50047,2.64782,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.92092,0.13184,2013/9/25 23:29,2013/9/26 0:26,2013/9/26 0:26,2013/9/26 0:41,3.55259,2.49983,2.63167,2.83976,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.94678,0.12279,2013/9/26 2:00,2013/9/26 2:58,2013/9/26 2:58,2013/9/26 3:13,3.57392,2.50435,2.62714,2.82748,cell_v_drop_ATL60_LFP_cell_2013_1
890,0.9526,0.12408,2013/9/26 4:33,2013/9/26 5:30,2013/9/26 5:30,2013/9/26 5:45,3.57845,2.50177,2.62585,2.82296,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.95453,0.12602,2013/9/26 7:05,2013/9/26 8:03,2013/9/26 8:03,2013/9/26 8:18,3.58038,2.49983,2.62585,2.82167,cell_v_drop_ATL60_LFP_cell_2013_1
896,0.95583,0.12537,2013/9/26 9:38,2013/9/26 10:35,2013/9/26 10:35,2013/9/26 10:50,3.58103,2.49983,2.6252,2.82102,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.95647,0.12473,2013/9/26 12:10,2013/9/26 13:08,2013/9/26 13:08,2013/9/26 13:23,3.58103,2.49983,2.62456,2.81908,cell_v_drop_ATL60_LFP_cell_2013_1
896,0.90606,0.1467,2013/9/26 14:42,2013/9/26 15:39,2013/9/26 15:39,2013/9/26 15:54,3.55259,2.49983,2.64653,2.90568,cell_v_drop_ATL60_LFP_cell_2013_1
882,0.87957,0.14605,2013/9/26 17:13,2013/9/26 18:10,2013/9/26 18:10,2013/9/26 18:25,3.52545,2.49983,2.64588,2.9018,cell_v_drop_ATL60_LFP_cell_2013_1
885,0.87892,0.14541,2013/9/26 19:45,2013/9/26 20:41,2013/9/26 20:41,2013/9/26 20:56,3.52545,2.50112,2.64653,2.90116,cell_v_drop_ATL60_LFP_cell_2013_1
861,0.87828,0.14606,2013/9/26 22:16,2013/9/26 23:12,2013/9/26 23:13,2013/9/26 23:27,3.52481,2.50047,2.64653,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
885,0.87763,0.14541,2013/9/27 0:47,2013/9/27 1:43,2013/9/27 1:44,2013/9/27 1:58,3.52481,2.50177,2.64718,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
864,0.87699,0.14541,2013/9/27 3:18,2013/9/27 4:14,2013/9/27 4:14,2013/9/27 4:29,3.52481,2.50241,2.64782,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
864,0.87699,0.14476,2013/9/27 5:49,2013/9/27 6:45,2013/9/27 6:45,2013/9/27 7:00,3.52481,2.50306,2.64782,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.87634,0.14735,2013/9/27 8:20,2013/9/27 9:16,2013/9/27 9:16,2013/9/27 9:31,3.52481,2.50112,2.64847,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
895,0.87763,0.14735,2013/9/27 10:50,2013/9/27 11:47,2013/9/27 11:47,2013/9/27 12:02,3.52481,2.49983,2.64718,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
898,0.87763,0.1467,2013/9/27 13:21,2013/9/27 14:18,2013/9/27 14:18,2013/9/27 14:33,3.52545,2.50112,2.64782,2.89987,cell_v_drop_ATL60_LFP_cell_2013_1
884,0.87634,0.14864,2013/9/27 15:52,2013/9/27 16:49,2013/9/27 16:49,2013/9/27 17:04,3.52481,2.49983,2.64847,2.89922,cell_v_drop_ATL60_LFP_cell_2013_1
881,0.87698,0.14864,2013/9/27 18:23,2013/9/27 19:20,2013/9/27 19:20,2013/9/27 19:35,3.52545,2.49983,2.64847,2.89922,cell_v_drop_ATL60_LFP_cell_2013_1
876,0.87763,0.14799,2013/9/27 20:54,2013/9/27 21:51,2013/9/27 21:51,2013/9/27 22:06,3.52545,2.49983,2.64782,2.89922,cell_v_drop_ATL60_LFP_cell_2013_1
885,0.87698,0.14864,2013/9/27 23:25,2013/9/28 0:22,2013/9/28 0:22,2013/9/28 0:37,3.52545,2.49983,2.64847,2.89922,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.87634,0.148,2013/9/28 1:56,2013/9/28 2:53,2013/9/28 2:53,2013/9/28 3:08,3.52481,2.50047,2.64847,2.89987,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.8757,0.14928,2013/9/28 4:27,2013/9/28 5:24,2013/9/28 5:24,2013/9/28 5:39,3.52481,2.49983,2.64911,2.89987,cell_v_drop_ATL60_LFP_cell_2013_1
890,0.87634,0.14864,2013/9/28 6:58,2013/9/28 7:54,2013/9/28 7:54,2013/9/28 8:09,3.52481,2.49983,2.64847,2.89987,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.87698,0.1467,2013/9/28 9:29,2013/9/28 10:25,2013/9/28 10:25,2013/9/28 10:40,3.52545,2.50177,2.64847,2.89987,cell_v_drop_ATL60_LFP_cell_2013_1
865,0.87634,0.14928,2013/9/28 11:59,2013/9/28 12:56,2013/9/28 12:56,2013/9/28 13:10,3.52545,2.49983,2.64911,2.89922,cell_v_drop_ATL60_LFP_cell_2013_1
894,0.87698,0.14864,2013/9/28 14:30,2013/9/28 15:27,2013/9/28 15:27,2013/9/28 15:42,3.52545,2.49983,2.64847,2.89987,cell_v_drop_ATL60_LFP_cell_2013_1
869,0.87634,0.14799,2013/9/28 17:01,2013/9/28 17:58,2013/9/28 17:58,2013/9/28 18:12,3.52545,2.50112,2.64911,2.89987,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.87634,0.14864,2013/9/28 19:32,2013/9/28 20:28,2013/9/28 20:28,2013/9/28 20:43,3.52545,2.50047,2.64911,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
881,0.87505,0.14993,2013/9/28 22:03,2013/9/28 22:59,2013/9/28 22:59,2013/9/28 23:14,3.52481,2.49983,2.64976,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
889,0.87505,0.1467,2013/9/29 0:33,2013/9/29 1:30,2013/9/29 1:30,2013/9/29 1:45,3.52481,2.50306,2.64976,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
886,0.8757,0.14605,2013/9/29 3:04,2013/9/29 4:01,2013/9/29 4:01,2013/9/29 4:15,3.52481,2.50306,2.64911,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
883,0.87505,0.14864,2013/9/29 5:35,2013/9/29 6:31,2013/9/29 6:31,2013/9/29 6:46,3.52481,2.50112,2.64976,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.8757,0.14734,2013/9/29 8:05,2013/9/29 9:02,2013/9/29 9:02,2013/9/29 9:17,3.52481,2.50177,2.64911,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
886,0.8757,0.14928,2013/9/29 10:36,2013/9/29 11:33,2013/9/29 11:33,2013/9/29 11:48,3.52481,2.49983,2.64911,2.90051,cell_v_drop_ATL60_LFP_cell_2013_1
865,0.8757,0.14928,2013/9/29 13:07,2013/9/29 14:03,2013/9/29 14:03,2013/9/29 14:18,3.52481,2.49983,2.64911,2.89987,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.89379,0.14282,2013/10/17 12:39,2013/10/17 13:35,2013/10/17 13:35,2013/10/17 13:50,3.53644,2.49983,2.64265,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.90542,0.14024,2013/10/17 15:09,2013/10/17 16:06,2013/10/17 16:06,2013/10/17 16:20,3.54613,2.50047,2.64071,2.87725,cell_v_drop_ATL60_LFP_cell_2013_1
872,0.91318,0.13636,2013/10/17 17:40,2013/10/17 18:36,2013/10/17 18:36,2013/10/17 18:51,3.55195,2.50241,2.63877,2.86691,cell_v_drop_ATL60_LFP_cell_2013_1
872,0.91835,0.13571,2013/10/17 20:10,2013/10/17 21:07,2013/10/17 21:07,2013/10/17 21:21,3.55583,2.50177,2.63748,2.86238,cell_v_drop_ATL60_LFP_cell_2013_1
881,0.8828,0.14929,2013/10/17 22:41,2013/10/17 23:37,2013/10/17 23:37,2013/10/17 23:52,3.53256,2.50047,2.64976,2.90697,cell_v_drop_ATL60_LFP_cell_2013_1
887,0.87505,0.14993,2013/10/18 1:11,2013/10/18 2:07,2013/10/18 2:07,2013/10/18 2:22,3.52481,2.49983,2.64976,2.90568,cell_v_drop_ATL60_LFP_cell_2013_1
895,0.87505,0.14735,2013/10/18 3:41,2013/10/18 4:38,2013/10/18 4:38,2013/10/18 4:53,3.52481,2.50241,2.64976,2.90504,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.87505,0.14993,2013/10/18 6:12,2013/10/18 7:08,2013/10/18 7:08,2013/10/18 7:23,3.52481,2.49983,2.64976,2.90439,cell_v_drop_ATL60_LFP_cell_2013_1
894,0.87505,0.14993,2013/10/18 8:42,2013/10/18 9:38,2013/10/18 9:38,2013/10/18 9:53,3.52481,2.49983,2.64976,2.90439,cell_v_drop_ATL60_LFP_cell_2013_1
884,0.87505,0.14993,2013/10/18 11:12,2013/10/18 12:08,2013/10/18 12:08,2013/10/18 12:23,3.52481,2.49983,2.64976,2.90439,cell_v_drop_ATL60_LFP_cell_2013_1
869,0.87505,0.14929,2013/10/18 13:42,2013/10/18 14:38,2013/10/18 14:39,2013/10/18 14:53,3.52481,2.50047,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
862,0.87505,0.14993,2013/10/18 16:12,2013/10/18 17:09,2013/10/18 17:09,2013/10/18 17:23,3.52481,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
862,0.87505,0.14993,2013/10/18 18:43,2013/10/18 19:39,2013/10/18 19:39,2013/10/18 19:53,3.52481,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.8744,0.14541,2013/10/18 21:13,2013/10/18 22:09,2013/10/18 22:09,2013/10/18 22:24,3.52416,2.50435,2.64976,2.90439,cell_v_drop_ATL60_LFP_cell_2013_1
865,0.8744,0.14799,2013/10/18 23:43,2013/10/19 0:39,2013/10/19 0:39,2013/10/19 0:54,3.52416,2.50177,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.87505,0.14993,2013/10/19 2:13,2013/10/19 3:09,2013/10/19 3:09,2013/10/19 3:24,3.52481,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
891,0.8744,0.14993,2013/10/19 4:43,2013/10/19 5:39,2013/10/19 5:39,2013/10/19 5:54,3.52416,2.49983,2.64976,2.9031,cell_v_drop_ATL60_LFP_cell_2013_1
889,0.87505,0.14929,2013/10/19 7:13,2013/10/19 8:10,2013/10/19 8:10,2013/10/19 8:24,3.52481,2.50047,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
874,0.87505,0.14993,2013/10/19 9:43,2013/10/19 10:40,2013/10/19 10:40,2013/10/19 10:54,3.52481,2.49983,2.64976,2.9031,cell_v_drop_ATL60_LFP_cell_2013_1
871,0.87569,0.14799,2013/10/19 12:13,2013/10/19 13:10,2013/10/19 13:10,2013/10/19 13:24,3.52545,2.50177,2.64976,2.9031,cell_v_drop_ATL60_LFP_cell_2013_1
885,0.87569,0.14993,2013/10/19 14:44,2013/10/19 15:40,2013/10/19 15:40,2013/10/19 15:55,3.52545,2.49983,2.64976,2.9031,cell_v_drop_ATL60_LFP_cell_2013_1
894,0.87569,0.14864,2013/10/19 17:14,2013/10/19 18:10,2013/10/19 18:10,2013/10/19 18:25,3.52545,2.50112,2.64976,2.9031,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.87569,0.14929,2013/10/19 19:44,2013/10/19 20:40,2013/10/19 20:40,2013/10/19 20:55,3.52545,2.50047,2.64976,2.9031,cell_v_drop_ATL60_LFP_cell_2013_1
889,0.87569,0.14993,2013/10/19 22:14,2013/10/19 23:10,2013/10/19 23:10,2013/10/19 23:25,3.52545,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
898,0.87505,0.14993,2013/10/20 0:44,2013/10/20 1:40,2013/10/20 1:40,2013/10/20 1:55,3.52481,2.49983,2.64976,2.90439,cell_v_drop_ATL60_LFP_cell_2013_1
860,0.87505,0.14993,2013/10/20 3:14,2013/10/20 4:10,2013/10/20 4:10,2013/10/20 4:24,3.52481,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
881,0.87569,0.14993,2013/10/20 5:44,2013/10/20 6:40,2013/10/20 6:40,2013/10/20 6:55,3.52545,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.87505,0.14993,2013/10/20 8:14,2013/10/20 9:10,2013/10/20 9:10,2013/10/20 9:25,3.52481,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.87569,0.14735,2013/10/20 10:44,2013/10/20 11:40,2013/10/20 11:40,2013/10/20 11:55,3.52545,2.50241,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.87505,0.14606,2013/10/20 13:14,2013/10/20 14:10,2013/10/20 14:10,2013/10/20 14:25,3.52481,2.5037,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.87505,0.14864,2013/10/20 15:44,2013/10/20 16:40,2013/10/20 16:40,2013/10/20 16:55,3.52481,2.50112,2.64976,2.9031,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.87569,0.14993,2013/10/20 18:14,2013/10/20 19:10,2013/10/20 19:10,2013/10/20 19:25,3.52545,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
864,0.87505,0.14993,2013/10/20 20:44,2013/10/20 21:40,2013/10/20 21:40,2013/10/20 21:55,3.52481,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
862,0.87505,0.14929,2013/10/20 23:14,2013/10/21 0:10,2013/10/21 0:10,2013/10/21 0:25,3.52481,2.50047,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
862,0.8828,0.1396,2013/10/21 1:44,2013/10/21 2:40,2013/10/21 2:40,2013/10/21 2:55,3.52481,2.50241,2.64201,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
896,0.87505,0.14929,2013/10/21 4:14,2013/10/21 5:10,2013/10/21 5:10,2013/10/21 5:25,3.52481,2.50047,2.64976,2.90439,cell_v_drop_ATL60_LFP_cell_2013_1
862,0.87505,0.14799,2013/10/21 6:44,2013/10/21 7:40,2013/10/21 7:40,2013/10/21 7:55,3.52481,2.50177,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
876,0.87569,0.14993,2013/10/21 9:14,2013/10/21 10:10,2013/10/21 10:10,2013/10/21 10:25,3.52545,2.49983,2.64976,2.90374,cell_v_drop_ATL60_LFP_cell_2013_1
891,0.89831,0.1467,2013/10/21 11:44,2013/10/21 12:40,2013/10/21 12:40,2013/10/21 12:55,3.54807,2.50306,2.64976,2.9031,cell_v_drop_ATL60_LFP_cell_2013_1
876,0.9274,0.13119,2013/10/29 12:18,2013/10/29 13:15,2013/10/29 13:15,2013/10/29 13:29,3.561,2.50241,2.6336,2.85269,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.94031,0.13184,2013/10/29 14:49,2013/10/29 15:46,2013/10/29 15:46,2013/10/29 16:00,3.57198,2.49983,2.63167,2.84623,cell_v_drop_ATL60_LFP_cell_2013_1
885,0.94484,0.12667,2013/10/29 17:20,2013/10/29 18:17,2013/10/29 18:17,2013/10/29 18:32,3.57521,2.5037,2.63037,2.8417,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.94678,0.12796,2013/10/29 19:51,2013/10/29 20:48,2013/10/29 20:48,2013/10/29 21:03,3.57651,2.50177,2.62973,2.84041,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.94614,0.13054,2013/10/29 22:23,2013/10/29 23:20,2013/10/29 23:20,2013/10/29 23:35,3.57651,2.49983,2.63037,2.84106,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.94549,0.1299,2013/10/30 0:55,2013/10/30 1:52,2013/10/30 1:52,2013/10/30 2:07,3.57586,2.50047,2.63037,2.84106,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.94549,0.12925,2013/10/30 3:27,2013/10/30 4:24,2013/10/30 4:24,2013/10/30 4:38,3.57586,2.50112,2.63037,2.84106,cell_v_drop_ATL60_LFP_cell_2013_1
865,0.94549,0.1299,2013/10/30 5:58,2013/10/30 6:55,2013/10/30 6:55,2013/10/30 7:10,3.57586,2.50047,2.63037,2.84106,cell_v_drop_ATL60_LFP_cell_2013_1
